index,is_incorrect,model_answer,correct_answer,predictive_entropy,shannon_entropy
16,False,"Johnson's share of the profit is 5 parts out of a total of 2 + 5 = 7 parts. Johnson received $2500, so each part is worth $2500 / 5 = $500. Mike's share is 2 parts, so he has 2 * $500 = $1000. After spending $200 on a shirt, Mike will have $1000 - $200 = $800. The answer is 800.","According to the ratio, for every 5 parts that Johnson gets, Mike gets 2 parts
Since Johnson got $2500, each part is therefore $2500/5 = $<<2500/5=500>>500
Mike will get 2*$500 = $<<2*500=1000>>1000
After buying the shirt he will have $1000-$200 = $<<1000-200=800>>800 left
#### 800",0.12925602495670319,0.18190741539001465
17,True,"Initially, there were a total of 26 + 15 + 24 = 65 hard hats in the truck.

Carl removes 4 pink hard hats, leaving 26 - 4 = 22 pink hard hats.

John removes 6 pink hard hats, and he also removes twice as many green hard hats, which is 6 * 2 = 12 green hard hats.

After Carl and John's removal, there are 22 pink hard hats and 15 - 12 = 3 green hard hats left. The number of yellow hard hats remains the same, i.e., 24.

So, the remaining total number of hard hats is 22 (pink) + 3 (green) + 24 (yellow) = 49. The answer is 49.","If there were 26 pink hard hats and Carl took away 4 pink hard hats, the number of pink hard hats that remained is 26-4 = <<26-4=22>>22
John also took away 6 pink hard hats, leaving 22-6 = <<22-6=16>>16 pink hard hats in the truck.
If John also took twice as many green hard hats as pink hard hats, he took 2*6 = <<6*2=12>>12 green hard hats.
The total number of green hard hats that remained in the truck is 15-12 = <<15-12=3>>3
In the truck, after some are taken, there were 3 green hard hats + 16 pink hard hats = <<3+16=19>>19 hard hats in the truck.
Altogether, 19 green and pink hard hats + 24 yellow hards hats = <<19+24=43>>43 hard hats remained in the truck
#### 43",0.23742997646331787,0.1961546242237091
18,True,"Roque walks 3 times a week, taking 2 hours each time, so he spends 3 * 2 = 6 hours walking. He bikes 2 times a week, taking 1 hour each time, so he spends 2 * 1 = 2 hours biking. In total, he spends 6 (walking) + 2 (biking) = 8 hours. The answer is 8.","Roque takes 2*3 = <<2*3=6>>6 hours a week to walk to work.
Roque takes 6*2 = <<6*2=12>>12 hours a week to walk to and from work.
Roque takes 1*2 = <<1*2=2>>2 hours a week to bike to work.
Roque takes 2*2 = <<2*2=4>>4 hours a week to bike to and from work.
In total, Roque takes 12+4 = <<12+4=16>>16 hour a week to go to and from work.
#### 16",0.14250130951404572,0.16063463687896729
19,False,"First, calculate the total distance Tim rides to work during the weekdays. He rides 20 miles to work each day for 5 days, so 20 * 2 (back and forth) * 5 days = 200 miles. Then, add the weekend bike ride, 200 + 200 (weekend) = 400 miles total for the week. To find the total time spent biking, divide the total distance by his speed of 25 mph: 400 miles / 25 mph = 16 hours. The answer is 16.","He bikes 20*2=<<20*2=40>>40 miles each day for work
So he bikes 40*5=<<40*5=200>>200 miles for work
That means he bikes a total of 200+200=<<200+200=400>>400 miles for work
So he bikes a total of 400/25=<<400/25=16>>16 hours
#### 16",0.40427565574645996,0.32575321197509766
20,False,"Bella bought 11 snowflake stamps. She bought 9 more truck stamps than snowflake stamps, so she bought 11 + 9 = 20 truck stamps. Bella bought 13 fewer rose stamps than truck stamps, so she bought 20 - 13 = 7 rose stamps. To find out how many stamps she bought in all, add up the snowflake, truck, and rose stamps: 11 (snowflake) + 20 (truck) + 7 (rose) = 38 stamps. The answer is 38.","The number of truck stamps is 11 + 9 = <<11+9=20>>20.
The number of rose stamps is 20 − 13 = <<20-13=7>>7.
Bella bought 11 + 20 + 7 = <<11+20+7=38>>38 stamps in all.
#### 38",0.10664546489715576,0.07387635856866837
21,False,"Each jaguar eats 5 snakes a day, and there are 6 jaguars, so 5 x 6 = 30 snakes are eaten per day. Each snake eats 3 birds per day, so 30 x 3 = 90 birds are eaten per day. Each bird eats 12 beetles per day, so 90 x 12 = 1080 beetles are eaten each day. The answer is 1080.","First find the total number of snakes eaten: 5 snakes/jaguar * 6 jaguars = <<5*6=30>>30 snakes
Then find the total number of birds eaten per day: 30 snakes * 3 birds/snake = <<30*3=90>>90 snakes
Then multiply the number of snakes by the number of beetles per snake to find the total number of beetles eaten per day: 90 snakes * 12 beetles/snake = <<90*12=1080>>1080 beetles
#### 1080",0.1247086301445961,0.11951678991317749
22,True,"Jamie's last name, Grey, has 4 letters. If Bobbie removed two letters from her name, her name would have half that amount, which is 4 / 2 = 2 letters. That means Bobbie's last name originally had 2 + 2 = 4 letters. Samantha's last name has 3 fewer letters than Bobbie's, so it has 4 - 3 = 1 letter. The answer is 1.","There are 4 letters in Jamie’s last name, so Bobbie’s name is 4*2 +2 = <<4*2+2=10>>10 letters long.
Samantha’s last name is 3 letters shorter than Bobbie’s, so there are 10 - 3 = <<10-3=7>>7 letters in Samantha’s last name.
#### 7",0.35772648453712463,0.2460283786058426
23,False,"Ann spent $75 in total. For the shorts, 5 pairs at $7 each would cost 5 x 7 = $35. For the shoes, 2 pairs at $10 each would cost 2 x 10 = $20. So, the total spent on shorts and shoes is 35 + 20 = $55. Therefore, she spent 75 - 55 = $20 on the 4 tops. Each top cost $20 / 4 tops = $5 per top. The answer is 5.","She bought 5 shorts at $7 each so 5*7=$<<5*7=35>>35
She bought 2 pair of shoes at $10 each so 2*10=$<<2*10=20>>20
The shorts and shoes cost her 35+20 = $<<35+20=55>>55
We know she spent 75 total and the shorts and shoes cost $55 which left a difference of 75-55 = $<<75-55=20>>20
She bought 4 tops for a total of $20 so 20/4 = $5
#### 5",0.24774906039237976,0.23342692852020264
24,False,"Mary spent her full credit limit of $100. She paid $15 on Tuesday and $23 on Thursday. So, she paid 15 + 23 = 38 dollars. To find out how much she still needs to pay, subtract the amount paid from the credit limit: 100 - 38 = 62. The answer is 62.","So far, Mary has paid back $15 +$23=$<<15+23=38>>38 of the credit.
So she still needs to pay $100-$38=$<<100-38=62>>62
#### 62",0.18687056005001068,0.24747109413146973
25,False,"Ralph starts with 175 tennis balls.

In the first 100 balls, he hits 2/5 of them, so he hits 100 * (2/5) = 40 balls.

He then has 175 - 100 = 75 balls left (the remaining balls).

In the next 75 balls, he hits 1/3 of them, so he hits 75 * (1/3) = 25 balls.

He has hit a total of 40 + 25 = 65 balls.

Now we subtract the number of balls he hit from the total number of balls he started with: 175 - 65 = 110 balls.

The answer is 110 balls that Ralph did not hit.","Out of the first 100 balls, Ralph was able to hit 2/5 of them and not able to hit 3/5 of them, 3/5 x 100 = 60 tennis balls Ralph didn't hit.
Out of the next 75 balls, Ralph was able to hit 1/3 of them and not able to hit 2/3 of them, 2/3 x 75 = 50 tennis balls that Ralph didn't hit.
Combined, Ralph was not able to hit 60 + 50 = <<60+50=110>>110 tennis balls Ralph didn't hit.
#### 110",0.25057101249694824,0.26017120480537415
26,False,"If Jack has 2 liters of seawater and the water is 20% salt, then the amount of salt in the water is 20% of 2 liters. First, convert the liters to milliliters: 2 liters = 2,000 milliliters. Then, calculate the amount of salt: 20% of 2,000 ml is 0.20 * 2,000 = 400 ml. The answer is 400 ml.","First find how many liters of the seawater are salt: 2 liters * 20% = <<2*20*.01=.4>>.4 liters
Then multiply that amount by 1000 ml/liter to find the number of ml of salt Jack gets: .4 liters * 1000 ml/liter = <<.4*1000=400>>400 ml
#### 400",0.2023947536945343,0.26288506388664246
27,False,"Initially, Brennan downloaded 800 files. He deleted 70% of them which is 800 * 0.7 = 560. This leaves him with 800 - 560 = 240 valuable files. After downloading 400 more files, he deleted 3/5 of them, which is 400 * (3/5) = 240. So he was left with 400 - 240 = 160 valuable files from the second batch. Combined with the initial 240 files, he now has 240 + 160 = 400 valuable files. The answer is 400.","The number of non-valuable files Brennan downloaded in the first round is 70/100*800 = <<70/100*800=560>>560 files.
The number of valuable files Brennan downloaded in the first round is 800-560 = <<800-560=240>>240
When he downloaded 400 new files, there were 3/5*400= <<3/5*400=240>>240 non-useful files, which he deleted again.
The total number of valuable files he downloaded in the second round is 400-240 = <<400-240=160>>160
To write his research, Brennan had 160+240 = <<160+240=400>>400 useful files to reference to write his research.
#### 400",0.2543080747127533,0.1956198662519455
28,False,"The first four houses have 3 gnomes each, so that's 4 * 3 = 12 gnomes. There are a total of 20 gnomes on the street. So the fifth house must have 20 - 12 = 8 gnomes. The answer is 8.","In the first four houses, there are a total of 4 houses * 3 gnomes = <<4*3=12>>12 gnomes.
Therefore, the fifth house had 20 total gnomes – 12 gnomes = <<20-12=8>>8 gnomes.
#### 8",0.10505695641040802,0.20070481300354004
29,False,"Let's denote Mrs. Snyder's previous monthly income as x. She used to spend 40% of her income on rent and utilities, which is 0.4x. After her salary increase, rent and utilities now amount to 25% of her income, which is 0.25(x + 600). We can set up the following equation:

0.4x = 0.25(x + 600)

Now, we'll solve for x:

0.4x = 0.25x + 150

0.15x = 150

x = 150 / 0.15

x = 1000

Mrs. Snyder's previous monthly income was $1000. The answer is 1000.","Let her previous monthly income be p
The cost of her rent and utilities was 40% of p which is (40/100)*p = 2p/5
Her income was increased by $600 so it is now p+$600
The cost of her rent and utilities now amount to 25% of (p+$600) which is (25/100)*(p+$600) = (p+$600)/4
Equating both expressions for cost of rent and utilities: 2p/5 = (p+$600)/4
Multiplying both sides of the equation by 20 gives 8p = 5p+$3000
Subtracting 5p from both sides gives: 3p = $3000
Dividing both sides by 3 gives p = $1000
#### 1000",0.11645643413066864,0.1673388034105301
30,False,"There are 4 friends with 1 pizza each, with 4 pieces per pizza, totaling 4 x 4 = 16 pieces. 

Bill and Dale eat 50% of their pizzas, so they eat 2 pieces each (50% of 4). That's 2 + 2 = 4 pieces they eat.

Ann and Cate eat 75% of their pizzas, so they eat 3 pieces each (75% of 4). That's 3 + 3 = 6 pieces they eat.

The total number of uneaten pieces is 16 - (4 + 6) = 16 - 10 = 6 pieces. The answer is 6.","In total, there are 4 x 4 = <<4*4=16>>16 pizza pieces.
Bill and Dale eat 2 x 4 x 50% = <<2*4*50*.01=4>>4 pieces.
Ann and Cate eat 2 x 4 x 75% = <<2*4*75*.01=6>>6 pieces.
The four of them eat 4 + 6 = <<4+6=10>>10 pieces.
There are 16 - 10 = <<16-10=6>>6 pizza pieces uneaten.
#### 6",0.26535457372665405,0.2615407705307007
31,False,"Last month, Noah sold 8 large paintings for $60 each, which totals 8 * 60 = $480. He sold 4 small paintings for $30 each, which totals 4 * 30 = $120. His total sales for the month were $480 + $120 = $600. If he sold twice as much this month, his sales would be 2 * $600 = $1200. The answer is 1200.","Noah earned $60/large painting x 8 large paintings = $<<60*8=480>>480 for the large paintings.
He also earned $30/small painting x 4 small paintings = $<<30*4=120>>120 for the small paintings.
His total sales last month were $480 + $120 = $<<480+120=600>>600.
So, his sales this month are $600 x 2 = $<<600*2=1200>>1200.
#### 1200",0.1551802158355713,0.17760077118873596
32,False,"After the 1st turn, the car traveled 5 meters. After the 2nd turn, it traveled 8 meters. The total distance driven so far is 5 + 8 = 13 meters. Since the car has driven a total of 23 meters around the ring, the distance traveled after the 3rd turn is 23 - 13 = 10 meters. The answer is 10 meters.","From the details given, the car has traveled 5 meters at the 1st turn + 8 meters after the 2nd turn + 0 meters after the 4th turn = <<5+8+0=13>>13 meters around the ring.
It must therefore have driven 23 total meters – 13 calculated meters = 10 meters after the 3rd turn.
#### 10",0.1785038411617279,0.16446638107299805
33,False,"Kimber needs 10 cups of water and 16 cups of flour for making the pizza. 
The amount of salt she needs is 1/2 times the number of cups of flour. So, she needs 1/2 * 16 = 8 teaspoons of salt.
To find the combined total, we add the cups of water, cups of flour, and teaspoons of salt: 10 cups of water + 16 cups of flour + 8 teaspoons of salt = 34. The answer is 34.","To make the pizza, Kimber half as many teaspoons of salt as the number of cups of flour, meaning she needs 1/2*16 = <<16*1/2=8>>8 teaspoons of salt.
The total number of cups of flour and teaspoons of salt she needs is 8+16 = <<8+16=24>>24
She also needs 10 cups of water, which means the total number of cups of water and flour and teaspoons of salt she needs is 24+10 = <<24+10=34>>34
#### 34",0.2489945888519287,0.2099958062171936
34,False,"Tony received twice as much as Ken, so Tony got 2 x $1750 = $3500.
The total amount of money shared is Ken's amount plus Tony's amount. 
So, the total money shared is $1750 (Ken) + $3500 (Tony) = $5250. The answer is 5250.","Tony got twice $1750 which is 2*$1750 = $<<2*1750=3500>>3500
The total amount shared was $1750+$3500 = $<<1750+3500=5250>>5250
#### 5250",0.25058314204216003,0.28452128171920776
35,False,"There are 60 students in Grade 5. If 40% of them got a grade below B, then 60 * 0.40 = 24 students got a grade below B. 

To find the number of students who got a final grade of B and above, we can subtract the students with grades below B from the total number of students. 

So, the answer is 60 - 24 = 36 students.

Therefore, 36 students in Mr. Sanchez's Grade 5 class received a final grade of B and above.","Since 40% of his students got below B, 100% - 40% = 60% of Mr. Sanchez's students got B and above.
Thus, 60 x 60/100 = <<60*60/100=36>>36 students got B and above in their final grade.
#### 36",0.3439880609512329,0.2532183527946472
36,False,"Lisa earned half of $60, which is $60 / 2 = $30. Tommy earned half of what Lisa earned, so he earned $30 / 2 = $15. The difference between what Lisa earned and what Tommy earned is $30 - $15 = $15. The answer is 15.","Lisa earned $60 * 1/2 = $<<60*1/2=30>>30.
Tommy earned $30 * 1/2 = $<<30*1/2=15>>15.
Lisa earned $30 - $15 = $<<30-15=15>>15 more than Tommy.
#### 15",0.10828883945941925,0.131853848695755
37,False,"1. Calculate the cost of the hamburgers: 5 pieces * $3 = $15
2. Calculate the cost of the French fries: 4 sets * $1.20 = $4.80
3. Calculate the cost of the sodas: 5 cups * $0.5 = $2.50
4. The cost of the spaghetti is already given as $2.7
5. Add all the costs together: $15 + $4.80 + $2.50 + $2.7 = $25
6. Divide the total cost by the number of friends: $25 / 5 = $5
Each friend will pay $5 if they split the bill equally. The answer is $5.","The cost of 5 pieces of hamburger is $3 x 5 = $<<3*5=15>>15.
The cost of 4 sets of French fries is $1.20 x 4 = $<<1.20*4=4.80>>4.80.
The cost of 5 cups of soda is $0.5 x 5 = $<<0.5*5=2.50>>2.50.
So their total bill is $15 + $4.80 + $2.50 +$2.7 = $<<15+4.8+2.5+2.7=25>>25.
Hence, each of the five friends will contribute $25/5 = $<<25/5=5>>5.
#### 5",0.1213652715086937,0.14974285662174225
38,False,"Her mom drinks 8 ounces of tea using 1 ounce. So, for 6 ounces of tea (smaller cup), she needs 6/8 = 3/4 ounce of tea per cup. Since there are 12 people, and each wants a 6-ounce cup, she needs 12 * (3/4) = 9 ounces of tea. The answer is 9.","She is making 72 ounces of water because 12 x 6 = <<12*6=72>>72
She needs 9 ounces of tea because 72 / 8 = <<72/8=9>>9
#### 9",0.4273805618286133,0.3734842538833618
39,False,"In the first subdivision, Anna gets 14 pieces of candy per house. With 60 houses, she gets 14 * 60 = 840 pieces of candy.
In the second subdivision, Billy gets 11 pieces of candy per house. With 75 houses, he gets 11 * 75 = 825 pieces of candy.
The difference in the number of pieces of candy between Anna and Billy is 840 - 825 = 15. The answer is 15.","First find the total number of pieces of candy Anna gets: 14 pieces/house * 60 houses = 840 pieces
Then find the total number of pieces of candy Billy gets: 11 pieces/house * 75 houses = <<11*75=825>>825 pieces
Then subtract the number of pieces Billy gets from the number Anna gets to find the difference: 840 pieces - 825 pieces = <<840-825=15>>15 pieces
#### 15",0.09163223952054977,0.1206793561577797
40,False,"Mr. Benson bought 12 tickets. For the first 10 tickets, there is no discount. So he paid for 10 tickets at $40 each. 10 x 40 is $400. 

For the remaining 2 tickets, he received a 5% discount for each. So for each ticket, he gets a discount of 5% of $40, which is (5/100) x 40 = $2. So each discounted ticket costs 40 - 2 = $38. 

For the 2 discounted tickets, he paid a total of 2 x $38 = $76. 

Therefore, the total amount Mr. Benson paid is 400 (for the first 10 tickets) + 76 (for the remaining 2 tickets) = $476. The answer is 476.","Mr. Benson had a 5% discount for each of the 12 - 10 = <<12-10=2>>2 tickets.
So, those two tickets had a $40 x 5/100 = $<<40*5/100=2>>2 discount each.
Hence, each ticket cost $40 - $2 = $<<40-2=38>>38 each.
Thus, two discounted tickets amount to $38 x 2 = $<<38*2=76>>76.
And the other ten tickets amount to $40 x 10 = $<<40*10=400>>400.
Hence, Mr. Benson paid a total of $400 + $76 = $<<400+76=476>>476.
#### 476",0.28187310695648193,0.2638022005558014
41,False,"Sara spent $50 on shoes and $200 on a dress, which equals a total of 50 + 200 = $250. Rachel wants to spend twice as much as Sara, so she needs to plan on spending 2 * 250 = $500. The answer is $500.","The cost Rachel should budget for her pair of shoes is $50 * 2 = $<<50*2=100>>100.
The cost Rachel should budget for her dress is $200 * 2 = $<<200*2=400>>400.
The total Rachel should budget is $100 + $400 = $<<100+400=500>>500.
#### 500",0.2327854484319687,0.16281823813915253
